ENSG00000143878	RHOB	338	468	178	78	156	34	109	74	29	161	113	122	164	47	103	269	101	41	19	109	192	41	56	16	32	64	211	94	79	44	92	9
ENSG00000146535	GNA12	16	14	23	14	17	11	16	7	6	17	8	16	14	11	7	2	12	18	3	26	12	8	7	2	5	7	18	14	8	18	7	11
ENSG00000148090	AUH	9	24	9	5	7	3	10	11	15	8	5	9	8	14	34	8	8	5	4	10	19	11	9	5	4	12	6	6	11	5	12	5
ENSG00000149311	ATM	3	4	8	11	6	5	3	4	2	6	2	4	5	2	3	2	4	17	1	3	3	4	4	0.5	3	3	4	12	3	3	5	10
ENSG00000153094	BCL2L11	3	6	7	11	9	14	2	8	4	5	5	6	7	2	6	4	5	17	2	4	5	8	2	1	2	6	3	10	2	5	12	15
ENSG00000155287	SLC25A28	20	26	25	27	19	39	16	11	14	24	16	24	19	11	12	7	23	26	7	17	19	20	18	9	24	17	24	32	13	47	15	23
ENSG00000160223	ICOSLG	0.6	0.5	0.1	2	1	4	2	0.8	1	0.5	1	1	1	0.6	2	0.3	1	3	0.1	0.8	0.8	0.9	0.7	0.1	3	1	0.6	2	2	0.6	0.3	3
ENSG00000162892	IL24	0.4	0.2	0.1	10	4	1	0	1	0.4	0.4	0.2	0.5	2	0.2	0.1	0.3	0.9	18	0.1	0.7	0.4	1	0.3	0.2	0.1	1	0.6	18	0.4	0.1	0.2	17
ENSG00000163466	ARPC2	26	21	21	79	63	85	20	39	35	31	62	29	42	16	17	10	49	91	6	48	23	46	12	18	47	40	46	59	41	34	21	123
ENSG00000164111	ANXA5	176	128	111	157	123	43	49	61	46	153	53	129	175	55	59	32	124	61	23	213	107	80	87	13	35	48	161	88	79	60	72	66
ENSG00000164398	ACSL6	0.1	2	0.1	0.8	0.2	4	14	0.2	2	0.1	0.2	0.1	0.2	0.4	0.6	0.3	0.2	1	0.1	0.1	0.1	0.2	0.1	0.3	0.1	1	0.1	0.4	0.5	7	0.2	0.5
ENSG00000164904	ALDH7A1	7	14	24	3	5	0.4	20	10	8	10	11	13	7	6	38	29	6	3	3	16	18	10	9	1	12	8	9	3	7	5	15	8
ENSG00000167468	GPX4	236	70	45	28	38	31	44	30	61	26	20	35	34	39	77	58	53	41	11	44	56	21	46	42	22	55	15	43	30	228	36	35
ENSG00000170248	PDCD6IP	19	18	26	24	21	11	15	30	24	31	28	24	24	11	20	10	26	22	5	20	22	29	10	5	28	26	22	23	24	25	23	21
ENSG00000173334	TRIB1	34	12	2	33	34	157	6	28	12	13	17	6	41	7	14	71	27	12	7	14	18	32	8	9	6	21	16	14	14	6	71	10
ENSG00000175104	TRAF6	4	4	5	4	4	12	5	4	4	5	5	5	5	3	4	2	5	5	1	4	3	4	3	1	4	5	4	6	4	7	7	5
ENSG00000175110	MRPS22	5	12	6	6	6	10	6	7	8	6	6	6	5	7	6	5	5	5	2	6	5	7	3	6	5	7	5	5	5	8	6	6
ENSG00000178562	CD28	0.6	0.2	0.2	14	6	2	0.1	1	0.8	0.7	0.8	0.3	4	0.3	0.3	0.5	0.8	20	0	10	0.7	2	0.3	0	0.3	1	1	5	1	0.4	0.3	12
ENSG00000178568	ERBB4	0.1	0.3	0	0	0	0	4	0	0	0.1	0	8	0	1	4	0	0.8	0	0.2	0	0.2	0	2	0.4	0.2	0	0	0	0	3	0.9	0
ENSG00000179133	C10ORF67	0	0	0.1	0	0	0	0.2	0	0.2	0	0	1	0	0.2	1	0.1	1	0.1	0	0	0	0	0	0	0.7	0.1	0	0.1	0.1	4	0.1	0.1
ENSG00000185651	UBE2L3	25	25	22	27	32	25	27	25	24	24	28	30	26	20	20	13	24	30	6	28	27	31	14	12	23	25	32	26	23	25	26	37
ENSG00000188784	PLA2G2E	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0.6
ENSG00000197208	SLC22A4	0.5	2	1	3	1	12	1	1	2	1	0.3	9	2	0.3	5	0.2	2	0.2	0.1	0.8	3	2	0.2	0.7	0.4	5	1	0.9	0.7	0.7	0.4	0.2
ENSG00000197746	PSAP	385	588	462	679	496	408	467	317	275	378	242	444	662	457	375	215	606	501	96	531	415	376	215	125	207	273	498	739	372	325	455	389
ENSG00000214026	MRPL23	1	2	2	2	0.7	2	0.7	1	2	1	0.7	2	0.5	0.7	1	0.7	2	2	0.5	2	2	0.9	1	3	2	2	0.8	2	1	1	0.8	1
ENSG00000233276	GPX1	145	79	22	71	42	74	26	30	47	27	20	36	33	21	42	27	61	44	9	69	50	17	31	20	11	48	16	99	37	24	22	26
