ENSG00000119318	RAD23B	52	42	29	39	37	46	39	41	31	38	45	39	33	24	33	55	33	30	14	60	41	38	18	39	49	31	42	30	33	47	33	43
ENSG00000119689	DLST	34	35	23	25	24	41	14	32	33	25	26	30	24	40	44	16	23	24	6	25	21	35	13	28	26	35	30	23	22	19	26	30
ENSG00000120254	MTHFD1L	1	4	6	6	4	3	3	2	1	3	1	3	3	0.9	2	0.8	3	5	1	6	1	3	0.4	0	2	1	4	4	2	5	5	6
ENSG00000125834	STK35	6	7	5	6	7	6	6	6	5	7	8	8	6	4	4	1	6	5	2	6	6	7	4	2	8	6	6	6	5	18	7	6
ENSG00000128918	ALDH1A2	2	2	8	0.7	2	0.1	1	0.3	0.2	36	0.8	29	8	3	5	0.8	2	0.2	0.3	2	10	0.2	0.5	1	0.1	0.3	7	1	0.2	25	0.6	0.1
ENSG00000133083	DCLK1	7	1	3	2	2	0	45	1	0.5	2	2	1	5	1	0.3	0	0.6	2	0.2	0.1	2	2	0.6	0.2	1	0.9	3	2	0.7	0.9	0.5	0.8
ENSG00000134824	FADS2	3	49	3	8	7	5	21	1	6	11	1	5	4	3	1	9	6	4	0.6	9	19	2	1	0.9	3	2	14	2	2	8	1	5
ENSG00000135537	LACE1	0.5	0.9	0.7	0.6	0.7	0.3	1	0.8	1	0.6	0.6	0.9	0.7	0.9	2	0.5	0.5	0.7	0.2	0.7	0.7	1	0.4	0.3	0.5	1	0.5	0.9	0.8	3	1	0.7
ENSG00000136143	SUCLA2	24	25	18	12	15	4	27	20	30	16	19	17	13	37	32	6	10	10	4	13	19	20	10	44	10	23	18	10	13	14	21	13
ENSG00000140945	CDH13	5	0.7	0.8	1	2	0	13	1	0.5	14	2	2	2	11	1	0.2	5	0.5	0.1	2	1	1	0.2	6	6	0.7	7	1	0.2	0.7	1	0.9
ENSG00000141682	PMAIP1	0.8	0.6	0.6	7	10	46	2	2	3	5	7	2	9	0.1	1	0.7	2	11	0.3	11	2	2	0.6	0.1	7	3	1	3	2	3	0.5	11
ENSG00000143384	MCL1	140	179	97	432	195	481	47	123	95	104	192	77	367	46	68	193	122	200	45	109	90	127	41	33	58	116	166	155	98	46	149	127
ENSG00000145362	ANK2	4	5	8	3	2	0	36	2	2	4	3	3	6	13	29	0.3	1	2	0.3	0.4	2	3	0.5	7	1	2	6	8	1	3	2	2
ENSG00000149311	ATM	3	4	8	11	6	5	3	4	2	6	2	4	5	2	3	2	4	17	1	3	3	4	4	0.5	3	3	4	12	3	3	5	10
ENSG00000153094	BCL2L11	3	6	7	11	9	14	2	8	4	5	5	6	7	2	6	4	5	17	2	4	5	8	2	1	2	6	3	10	2	5	12	15
ENSG00000154743	TSEN2	1	2	4	2	2	0.7	2	2	2	3	1	3	2	1	2	0.8	2	2	0.5	1	3	3	1	0.8	3	1	3	2	2	2	3	2
ENSG00000154856	APCDD1	18	7	14	3	15	0.2	12	3	1	15	13	16	12	7	1	0.2	5	0.6	1	11	17	4	4	1	68	3	4	2	3	2	1	1
ENSG00000159251	ACTC1	0.4	0.8	0.6	5	105	0	0.4	0.2	0.2	1	3	0.4	3	1778	0.2	0.1	0.1	0.3	0.5	1	12	0.1	0.6	8	0.2	0.1	1	0.3	0.2	0.2	0.3	0
ENSG00000163110	PDLIM5	13	13	10	12	17	3	9	15	15	38	22	14	21	85	16	26	9	7	4	24	44	13	12	57	8	15	40	10	15	6	11	10
ENSG00000163626	COX18	5	7	5	6	5	2	4	7	6	5	3	5	4	6	7	5	5	7	2	5	6	7	5	2	4	5	3	7	5	6	6	5
ENSG00000163631	ALB	2	0.2	0.1	0.1	0.3	0	0.3	0.1	0.1	0.1	0	0.3	0.4	0.1	151	41949	0.1	0.1	201	0.2	0.2	0	0.2	0	0.2	0.1	0	0.1	3	1	0.2	0
ENSG00000164362	TERT	0	0	0	0.4	0	0.2	0	0.1	0.8	0	0	0	0	0	0	0	0	0.6	0	0	0	0.1	0	0	0	0.3	0	0.1	0.1	0.6	0	0.3
ENSG00000164904	ALDH7A1	7	14	24	3	5	0.4	20	10	8	10	11	13	7	6	38	29	6	3	3	16	18	10	9	1	12	8	9	3	7	5	15	8
ENSG00000165644	COMTD1	1	2	1	1	0.6	1	0.6	7	9	1	1	0.6	0.4	2	4	0.8	2	1	5	2	2	0.9	3	2	1	10	0.4	3	4	1	0.4	0.5
ENSG00000166147	FBN1	33	5	24	13	19	2	2	10	3	18	8	10	27	10	2	2	7	4	0.8	54	8	12	1	3	6	6	24	6	4	10	16	4
ENSG00000166260	COX11	6	7	9	6	5	2	7	8	17	9	4	8	6	5	11	5	6	8	2	4	9	8	4	5	7	10	5	6	8	7	9	6
ENSG00000170421	KRT8	3	3	2	55	47	0.2	0.1	353	380	13	3	40	84	15	29	84	59	2	57	138	59	251	66	0	0.2	420	22	4	267	3	86	5
ENSG00000171791	BCL2	9	3	15	10	5	2	5	6	4	16	3	11	6	4	8	0.8	3	15	0.6	4	6	5	2	7	5	5	7	19	3	2	40	10
ENSG00000172115	CYCS	31	42	9	36	30	20	48	95	57	17	35	15	22	117	43	22	15	24	4	15	20	81	16	61	12	45	30	16	39	22	30	28
ENSG00000172757	CFL1	58	42	29	133	71	123	78	136	145	45	52	56	55	29	36	18	74	142	10	68	56	122	23	8	49	137	99	97	94	39	35	149
ENSG00000178568	ERBB4	0.1	0.3	0	0	0	0	4	0	0	0.1	0	8	0	1	4	0	0.8	0	0.2	0	0.2	0	2	0.4	0.2	0	0	0	0	3	0.9	0
ENSG00000184381	PLA2G6	4	4	5	3	3	3	4	2	5	5	2	7	9	1	3	0.7	4	5	1	2	6	2	6	1	5	4	2	6	2	15	6	2
ENSG00000186081	KRT5	1	0.1	0	0.9	31	0.7	0.2	0	0	0.2	1127	2	0.2	0.1	0.1	0.3	0.9	1	0.1	0.1	44	0.1	40	0	2148	0	0.3	0.4	0	0.2	0	298
ENSG00000186480	INSIG1	44	16	10	25	16	19	30	14	31	13	13	12	28	8	9	112	33	20	19	18	44	13	29	2	6	19	13	13	22	24	9	15
ENSG00000189283	FHIT	0.8	2	1	2	0.8	1	1	0.7	1	0.7	0.5	2	4	1	3	0.5	0.6	3	0.5	0.6	0.9	1	1	0.6	0.9	0.9	0.8	2	1	1	2	1
