ENSG00000003436	TFPI	9	3	5	4	10	0.5	0.6	4	10	6	5	7	12	3	9	31	20	5	0.6	22	2	5	0.7	0.7	1	8	5	4	3	1	2	3
ENSG00000003509	NDUFAF7	4	8	4	6	5	4	3	4	5	7	3	3	6	6	4	2	4	7	0.9	4	5	5	2	4	5	5	6	5	4	23	4	6
ENSG00000003756	RBM5	12	14	32	19	14	19	12	11	14	37	11	25	18	7	7	4	16	28	5	16	24	18	11	6	35	15	16	25	14	21	18	21
ENSG00000003987	MTMR7	0.4	1	1	0.5	0.2	0.8	8	0.4	0.4	0.4	0.2	0.5	0.3	0.2	0.7	0.3	0.5	0.3	0.2	0.6	0.3	0.5	0.1	0.2	0.6	0.5	0.4	0.3	0.3	1	2	0.2
ENSG00000003989	SLC7A2	13	8	40	3	7	0	5	5	2	13	9	48	13	5	6	102	5	3	20	12	15	3	2	31	4	2	5	2	5	18	40	3
ENSG00000004059	ARF5	24	26	28	35	39	44	32	32	37	31	56	44	34	25	23	12	37	43	20	37	39	25	19	15	66	39	28	39	42	32	27	30
ENSG00000004139	SARM1	0.5	1	0.8	1	0.8	0.4	1	0.7	4	1	0.5	2	0.9	0.4	0.8	0.2	1	1	0.5	0.6	2	1	1	0.1	0.9	1	1	2	1	0.6	1	0.7
ENSG00000004142	POLDIP2	36	73	32	35	35	29	34	35	39	31	40	42	29	55	59	43	28	32	19	25	37	48	32	72	34	34	46	31	37	55	40	45
ENSG00000004399	PLXND1	26	9	4	18	15	10	8	6	4	14	6	14	17	9	6	3	31	14	1	46	6	5	3	3	7	5	14	21	6	7	8	6
ENSG00000004455	AK2	21	17	17	23	18	17	9	28	31	21	16	22	15	10	36	19	19	24	4	17	18	32	12	10	20	34	20	19	21	14	27	35
ENSG00000004468	CD38	2	0.8	0.3	12	5	7	9	2	3	0.5	0.8	2	2	0.6	0.4	0.9	4	19	0.1	0.3	11	3	0.8	6	0.1	3	0.4	14	2	0.5	0.9	13
ENSG00000004478	FKBP4	7	17	18	13	15	11	18	20	10	16	24	27	14	8	24	12	11	10	7	24	26	21	16	11	20	12	18	9	15	37	25	18
ENSG00000004487	KDM1A	8	14	19	13	16	16	11	14	13	21	12	20	13	7	9	4	11	18	4	14	16	18	8	6	15	12	16	12	11	51	14	19
ENSG00000004534	RBM6	17	24	30	31	19	11	10	12	27	45	13	22	18	9	11	5	18	41	5	13	22	24	12	8	30	25	22	36	14	25	19	25
ENSG00000004660	CAMKK1	2	4	3	2	3	1	12	1	1	4	1	1	2	1	0.6	0.2	2	1	1	1	2	1	7	0.4	3	2	2	2	1	4	4	0.7
ENSG00000004700	RECQL	12	9	7	19	16	7	4	7	6	14	9	8	12	8	6	3	11	20	1	9	8	10	3	2	8	7	17	16	6	7	8	19
ENSG00000004766	CCDC132	3	4	3	4	4	2	6	4	3	4	3	3	3	2	4	1	3	4	0.8	2	3	4	2	2	4	3	3	3	3	4	4	4
ENSG00000004776	HSPB6	247	82	67	18	66	0.1	5	13	10	29	49	44	55	172	4	4	15	3	4	22	54	7	5	281	2	15	82	2	4	16	2	0.7
ENSG00000004777	ARHGAP33	1	3	4	3	1	9	9	1	3	4	1	2	2	1	1	0.2	3	3	0.9	2	4	1	3	0.6	3	2	2	4	3	14	2	1
ENSG00000004779	NDUFAB1	21	22	8	17	12	12	20	28	28	11	10	17	8	48	28	17	11	14	5	13	15	22	11	44	8	25	12	13	21	14	10	15
ENSG00000004799	PDK4	161	194	239	31	27	1	11	42	53	26	131	86	77	16	33	44	26	13	121	43	14	18	7	5	2	120	39	67	34	10	44	7
ENSG00000004809	SLC22A16	0.1	0	0	0.1	0.1	7	0	0.1	0	0.4	0	0	0.1	0	0	0	0.1	0	0	0.2	0.1	0	0	0	0	0	0.4	0	0	9	0	0
ENSG00000004838	ZMYND10	0.1	0.1	0.3	0.3	0.1	0.6	0.3	0	0.1	0.6	0.2	30	0.3	0.1	0.3	0	2	0.3	0.1	0.1	0.2	0.1	0.1	0.1	0.4	0.1	0.4	0.4	0.2	72	0.5	0.2
ENSG00000004846	ABCB5	0.3	0	0	0	0.3	0	0	0.2	0	0.1	0	0	1	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0.1	0.2	0	0	0.2	0	0
ENSG00000004848	ARX	0	0	27	0.1	0	0	3	0.1	0.8	0	0	0.1	0	0	0	0	0.2	0	0.3	0	0.2	0.2	0	4	0	0.2	0	0	2	3	0	0
ENSG00000004864	SLC25A13	6	11	7	9	9	6	7	12	12	8	7	9	9	3	20	39	6	5	2	11	7	14	3	1	9	10	6	8	11	7	11	8
ENSG00000004866	ST7	4	6	5	2	4	4	3	3	3	5	3	6	4	3	5	5	8	2	2	6	4	3	4	1	2	3	4	3	4	3	7	3
ENSG00000004897	CDC27	13	11	10	15	14	13	16	9	9	14	11	11	14	9	8	7	12	13	2	14	10	11	5	5	8	9	14	12	9	16	24	15
ENSG00000004939	SLC4A1	0	0	0	0	0	181	0	0	0	0	0	0	0	0	28	0.2	0.1	0	0	6	0	0	0.1	0	0	0	0	0.2	0	0.1	0	0
ENSG00000004948	CALCR	0	0.2	0.1	0	0.1	0	0.1	0	0.1	0.1	0.1	0	0.1	0.1	0.8	0	0.3	0	0	0.3	0	0	0	0.3	0	0.1	0.1	0	0	0.4	0	0
ENSG00000004961	HCCS	8	10	5	9	11	8	9	13	14	6	9	7	9	18	11	8	7	9	2	8	7	13	5	14	6	12	6	10	9	9	7	11
ENSG00000004975	DVL2	4	5	14	5	6	4	4	4	5	10	7	9	6	4	3	0.9	6	7	2	7	9	4	4	2	7	4	8	7	4	9	7	6
ENSG00000005001	PRSS22	0.1	0	0	0.4	9	0	0	0.3	1	0.6	20	2	11	0	1	0.1	3	0	2	3	5	2	8	0	3	0.3	0.1	0.1	5	0	2	7
ENSG00000005007	UPF1	10	11	13	13	11	13	9	10	11	11	9	12	11	6	12	4	11	15	7	14	15	6	14	4	10	11	8	18	11	23	13	9
ENSG00000005020	SKAP2	19	16	12	24	21	9	11	17	10	3	9	9	10	1	15	4	19	20	1	5	6	14	2	1	7	14	5	24	9	11	4	21
ENSG00000005022	SLC25A5	95	93	55	143	143	138	84	309	513	72	178	80	85	90	283	118	102	169	122	124	72	343	120	8	115	427	107	115	206	53	90	234
ENSG00000005059	CCDC109B	4	1	4	14	5	5	2	4	2	6	3	3	5	1	0.7	0.7	4	21	0.3	4	1	4	0.8	0.4	4	4	5	10	4	2	1	17
ENSG00000005073	HOXA11	0.4	0.3	0.3	0.9	4	0	0	2	0.1	49	0	0	0	0	2	0	0	0.1	0	7	7	3	0	1	0.1	0	35	0	0	0.4	0	0
ENSG00000005075	POLR2J	12	19	16	14	10	24	10	11	15	12	7	15	10	15	11	10	12	16	6	14	16	11	13	18	11	14	9	17	16	14	12	16
ENSG00000005100	DHX33	3	4	5	6	4	3	6	4	4	6	5	6	4	2	3	3	4	5	2	5	5	5	3	1	6	4	6	5	4	5	5	5
ENSG00000005102	MEOX1	8	0.4	0.1	4	6	0	0	2	0.8	3	2	2	4	10	0	0	0.7	5	0.1	0	1	2	0.7	2	3	0.8	6	8	0.5	1	0.5	4
ENSG00000005108	THSD7A	1	0.7	2	0.8	2	0	2	0.8	0.3	4	0.5	2	3	0.3	7	0.5	1	0.4	0.1	4	3	0.7	0.2	0	0.6	0.4	2	0.8	0.3	1	1	0.2
ENSG00000005156	LIG3	1	2	4	3	2	3	2	2	2	4	2	4	2	1	2	0.6	2	2	0.8	3	4	3	2	0.9	2	2	3	3	2	7	4	3
ENSG00000005175	RPAP3	4	6	11	10	8	4	9	6	6	7	6	7	8	4	5	3	5	12	1	6	7	6	3	4	6	6	7	8	5	8	7	14
ENSG00000005187	ACSM3	0.1	0.7	51	0.9	1	3	0.1	5	1	6	0.4	9	3	2	11	17	2	0.7	4	0.6	7	5	0.7	0	0.3	2	0.9	0.8	3	6	0.5	0.9
ENSG00000005194	CIAPIN1	7	10	5	11	10	8	11	10	11	7	9	9	9	11	10	5	9	12	2	12	8	13	5	4	11	9	12	9	9	38	9	18
ENSG00000005238	FAM214B	4	4	3	6	4	11	5	4	4	3	6	3	6	4	3	0.7	5	3	0.6	4	3	4	2	1	4	4	4	7	3	3	4	3
ENSG00000005243	COPZ2	26	7	3	5	7	0.2	3	3	2	9	4	7	10	10	5	7	5	2	3	8	12	5	5	11	12	3	16	4	2	7	9	3
ENSG00000005249	PRKAR2B	172	50	44	9	13	15	24	10	6	11	21	8	9	12	5	2	5	7	4	18	12	11	10	0.7	2	8	8	27	7	21	2	7
ENSG00000005302	MSL3	5	4	4	20	9	10	5	5	5	5	5	5	8	2	3	2	8	27	1	5	5	6	3	4	8	6	5	17	6	8	5	15
ENSG00000005339	CREBBP	7	5	14	9	7	17	7	6	5	11	6	9	7	3	5	3	8	9	3	7	7	5	5	4	8	6	8	11	7	14	9	6
ENSG00000005379	BZRAP1	0.9	4	8	3	2	12	14	1	2	6	1	10	3	2	2	0.3	4	4	1	0.7	7	1	4	1	1	2	2	5	2	0.8	4	1
ENSG00000005381	MPO	0.1	0.1	0	0.5	0.3	2353	0.7	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0	0.4	0.1	0.2	0	2	0.2	0.1	24	0.1	0.3	0.1	0	1	0	0.4	0.1	0.1
ENSG00000005421	PON1	0.1	2	0.3	0	0	0	0.4	0.1	0.1	0	0	0.2	1	0	0.1	157	0.2	0	0	0	0.1	0.1	0.1	0	0.1	0.2	0	0	0.1	0.2	0.1	0
ENSG00000005436	GCFC2	4	5	6	5	5	2	3	4	3	8	4	6	4	3	5	4	4	6	1	4	7	4	3	3	6	3	6	4	4	6	8	5
ENSG00000005448	WDR54	1	3	4	3	3	2	4	2	2	4	0.9	21	3	1	3	0.2	4	4	0.7	3	2	2	1	0.2	2	2	3	5	3	13	2	4
ENSG00000005469	CROT	2	6	5	4	20	1	4	7	17	5	8	7	9	2	7	7	4	3	1	7	12	6	2	2	14	10	5	3	4	2	22	4
ENSG00000005471	ABCB4	0.3	3	0.2	1	0.8	0.3	0.2	0.3	0.3	0.2	0.4	0.1	0.5	2	0.4	34	0.1	3	0	0.2	0.2	0.5	0.2	0.9	0.6	0.5	0.2	3	0.3	0.6	0.2	2
ENSG00000005483	KMT2E	11	10	25	18	17	22	16	18	12	24	11	16	16	7	10	5	16	21	4	12	14	18	9	3	15	12	15	19	17	13	15	18
ENSG00000005486	RHBDD2	17	62	17	17	19	11	60	12	23	16	14	33	20	10	24	9	39	12	8	16	28	12	16	2	15	19	12	17	26	39	46	9
ENSG00000005513	SOX8	0.3	0.5	0	1	0.1	0.1	13	0.3	0.4	0.2	0.1	0.1	0.7	0.6	0.1	0	0.2	1	0.3	0.6	0.4	0.5	6	0.1	0.3	0.2	0.2	1	0.8	1	0.1	2
ENSG00000005700	IBTK	8	21	12	14	12	4	9	14	11	11	10	11	11	8	12	14	9	10	4	8	12	14	17	8	7	11	9	9	14	7	15	10
ENSG00000005801	ZNF195	3	3	2	5	5	4	4	4	5	5	2	4	4	2	3	1	3	6	1	3	4	6	2	2	4	4	3	6	4	2	4	5
ENSG00000005810	MYCBP2	11	6	15	11	9	10	11	6	4	8	9	7	7	4	6	3	6	18	2	5	7	6	4	1	20	4	6	13	5	9	7	16
ENSG00000005812	FBXL3	14	12	21	12	15	22	12	12	10	17	14	15	14	7	14	7	14	16	3	13	14	11	6	4	14	11	13	14	9	16	22	14
ENSG00000005844	ITGAL	2	1	2	35	9	22	1	3	5	2	2	3	7	0.5	1	3	18	50	0.2	2	2	6	2	0.2	1	8	2	50	6	0.8	1	36
ENSG00000005882	PDK2	12	9	11	2	5	0.9	8	5	7	6	4	7	4	15	16	5	4	2	3	4	5	4	4	16	4	8	4	4	5	4	6	2
ENSG00000005884	ITGA3	2	8	5	6	16	0.1	2	10	13	5	5	15	11	3	11	0.3	36	2	1	13	8	7	3	0.7	18	13	7	5	12	2	15	2
ENSG00000005889	ZFX	7	5	11	8	5	9	5	5	4	13	5	8	5	4	5	4	6	10	2	7	9	4	3	3	6	4	11	8	4	4	9	5
ENSG00000005893	LAMP2	28	34	35	31	37	33	66	28	32	35	43	38	63	16	50	49	37	26	10	38	59	27	40	24	48	28	33	30	34	20	49	27
ENSG00000005961	ITGA2B	0.2	0.1	0.6	0.1	0.2	5	0.3	0.1	0.1	0.5	0.1	0.9	0.7	0.1	0.1	0.1	0.8	0.1	0	0.6	0.3	0.1	0.1	0	0.2	0.1	0.2	1	0.1	2	1	0.1
ENSG00000005981	ASB4	0.1	25	0.1	0	0	0	0.3	0	0.1	0	0	0.3	0.1	0.7	0.1	0.4	0.3	0	0.1	1	0	0	0.3	8	0	0.1	0.1	0	0.1	0.3	0.2	0
ENSG00000006007	GDE1	13	14	8	14	21	13	19	28	19	14	15	13	14	19	14	7	19	8	4	14	20	29	13	13	14	17	17	10	14	12	17	12
ENSG00000006015	C19ORF60	4	3	3	5	1	3	4	3	4	1	0.6	2	0.8	1	3	1	3	4	1	2	4	1	3	5	2	3	1	7	4	1	1	2
ENSG00000006016	CRLF1	3	2	0.4	1	1	1	3	0.7	0.5	0.3	2	0.7	0.8	2	0.6	0.2	1	0.8	0.5	4	0.4	0.4	0.8	2	3	0.4	1	0.4	0.4	0.9	0.5	0.5
ENSG00000006025	OSBPL7	1	2	4	4	3	3	3	5	16	3	1	3	4	1	1	0.1	4	5	2	2	5	6	3	5	0.6	12	2	7	29	0.8	3	3
ENSG00000006042	TMEM98	3	8	45	3	12	0.1	11	19	19	29	6	29	24	4	7	3	15	2	5	7	20	19	7	0.3	4	23	15	5	21	6	11	2
ENSG00000006047	YBX2	3	0	0.1	0.4	0.2	0.8	0.3	5	7	0.5	0.4	0.6	0.1	0.3	0.3	0.2	0.1	0.2	0	0.1	0.3	3	3	0.6	2	7	1	0.1	0.4	148	0.8	0.3
ENSG00000006059	KRT33A	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.2
ENSG00000006071	ABCC8	0.3	5	0.1	0.1	0.1	0	5	0.2	1	0.9	0	0.5	0.1	0.6	0.1	0	0.1	0.1	4	0.4	1	0.3	0	0.3	0.1	0.6	0.2	0	2	0.3	4	0
ENSG00000006116	CACNG3	0	0.9	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0
ENSG00000006118	TMEM132A	0.6	1	2	2	1	0.1	15	0.6	0.7	3	0.8	0.8	2	0.6	0.9	0.1	2	0.7	0.3	7	2	0.4	4	0.3	0.3	0.5	0.9	0.9	3	1	0.5	2
ENSG00000006125	AP2B1	24	27	39	26	30	17	81	41	21	32	16	37	33	23	35	10	32	23	6	33	26	53	12	10	16	21	33	29	29	77	45	32
ENSG00000006128	TAC1	0.2	5	0	4	0.1	0	26	1	4	0.5	0	0.2	5	0.1	0.9	0	0	0	0.1	0	0.5	1	0.6	0	0.4	5	0.7	13	0.2	0.2	0.1	0
ENSG00000006194	ZNF263	3	4	6	4	3	2	3	3	3	5	3	5	4	1	3	2	4	5	1	4	4	3	2	0.9	4	3	4	5	3	4	4	5
ENSG00000006210	CX3CL1	10	2	2	3	8	0	22	2	2	5	5	10	9	5	9	5	30	5	2	0.7	16	3	14	0.9	3	3	6	0.7	2	2	9	3
ENSG00000006282	SPATA20	7	15	20	9	10	3	7	8	11	12	8	15	12	13	8	3	9	8	6	8	18	8	9	4	4	8	8	16	18	49	25	4
ENSG00000006283	CACNA1G	0.2	0	0.5	0.1	0.1	0	3	0	0	1	0.3	1	0.1	0.2	0	0	0.1	0.1	0	0.2	0.6	0.1	0	0	0.6	0	0.2	0	0.1	0.3	0.1	0.1
ENSG00000006327	TNFRSF12A	3	5	0.6	9	5	4	0.6	4	12	12	1	1	20	10	5	11	16	0.7	12	15	5	2	3	1	1	8	13	1	2	1	3	0.7
ENSG00000006377	DLX6	0.1	0	0.1	0	0.1	0	0.4	0	0	1	0	0.3	0	0	0	0	0	0.1	0	2	0.1	0	0.1	0	0.2	0	0.1	0	0	2	0	0.1
ENSG00000006432	MAP3K9	0.1	0.8	0.5	0.8	0.8	0.3	6	1	0.9	0.4	4	1	0.4	0.2	1	0.1	2	1	0.5	0.5	0.5	1	0.8	0.2	3	1	0.2	0.8	1	5	2	3
ENSG00000006451	RALA	20	23	15	17	17	4	22	23	21	17	35	16	24	7	11	8	37	15	3	19	12	22	7	6	19	19	14	13	22	10	12	24
ENSG00000006453	BAIAP2L1	2	6	0.7	4	7	0.3	0.3	14	17	2	8	9	10	0.6	3	6	7	0.8	3	7	17	15	6	0.6	12	15	2	0.8	29	8	10	4
ENSG00000006459	KDM7A	5	2	3	10	6	15	5	12	10	8	6	4	7	3	4	5	6	9	2	8	4	11	3	3	8	9	5	7	10	10	4	8
ENSG00000006468	ETV1	1	10	0.3	0.9	2	0	10	2	0.7	2	0.8	0.6	7	9	0.9	0.8	14	0.5	0.3	0.9	2	2	28	0.1	0.4	1	1	3	1	3	3	0.5
ENSG00000006530	AGK	4	6	4	6	5	2	7	4	3	6	4	6	4	7	4	2	5	8	0.9	4	6	6	3	1	5	4	5	6	5	3	5	7
ENSG00000006534	ALDH3B1	1	5	0.5	3	4	9	0.7	3	7	0.9	2	9	3	0.7	6	0.3	18	1	0.6	5	0.8	2	1	0.1	1	6	1	6	7	0.9	0.7	0.8
ENSG00000006555	TTC22	0.1	0.5	0.1	0.9	1	0.3	0	6	7	0.8	16	3	1	0	3	0.3	1	0.9	0.8	0.1	2	5	3	0	9	8	0.3	0.8	8	0.3	1	4
ENSG00000006576	PHTF2	3	3	4	8	7	4	3	4	2	5	4	3	5	4	3	1	4	10	0.6	4	3	3	1	20	4	3	6	6	2	6	3	9
ENSG00000006606	CCL26	0.1	0.7	4	0.3	0.3	0	0	0.4	0.3	0.1	0.3	0.3	0.4	0.1	0.2	0.1	0.2	0.2	0	0.1	0.3	0.9	0	0	0.7	0.4	0.7	0.1	0.1	0.6	0	0.1
ENSG00000006607	FARP2	2	2	3	3	3	1	3	5	5	3	3	3	3	1	2	1	3	3	0.8	2	2	5	1	0.7	6	5	3	3	5	7	2	4
ENSG00000006611	USH1C	0.1	0.2	0	2	0	0	2	21	37	0	0	1	14	0	21	0.1	0	0	0.5	0	0	21	0	0	0	38	0.5	0	15	0.3	0.3	0
ENSG00000006625	GGCT	21	14	8	18	15	12	16	22	19	11	21	14	15	6	15	8	11	15	4	19	18	20	11	6	24	15	10	9	13	8	10	18
ENSG00000006634	DBF4	1	1	2	5	3	15	1	3	3	2	2	2	2	0.5	0.9	0.7	1	8	0.5	2	2	3	0.9	0.2	2	2	2	3	2	45	2	8
ENSG00000006638	TBXA2R	2	3	0.3	1	0.9	0.3	0.2	0.7	0.5	0.8	0.8	0.9	1	1	1	1	2	0.6	0.1	3	0.9	0.4	0.3	0.4	0.2	1	2	3	0.5	0.3	0.6	0.3
ENSG00000006652	IFRD1	9	11	6	9	6	29	7	6	10	11	6	4	7	4	4	3	7	5	14	5	9	6	5	4	6	8	7	7	6	10	8	3
ENSG00000006659	LGALS14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0.1
ENSG00000006695	COX10	4	3	3	5	5	3	4	8	8	4	6	5	3	10	5	2	3	4	1	5	4	9	3	11	3	7	6	4	5	19	4	7
ENSG00000006704	GTF2IRD1	1	3	3	1	3	0.1	2	2	3	3	7	3	3	2	3	0.5	2	0.4	2	2	4	2	3	5	6	2	3	0.9	3	2	8	1
ENSG00000006712	PAF1	18	22	26	21	18	16	18	15	14	20	15	23	19	13	20	15	18	20	5	16	24	14	11	12	12	14	16	23	17	46	21	23
ENSG00000006715	VPS41	8	9	12	9	12	3	22	9	7	12	9	11	17	6	9	4	11	10	3	9	10	9	4	1	9	7	10	10	8	8	12	10
ENSG00000006740	ARHGAP44	0.8	1	3	1	0.9	0	8	8	4	2	0.5	5	4	1	1	0.2	7	0.9	0.5	5	2	7	2	0.5	0.4	4	1	0.6	2	2	3	0.9
ENSG00000006744	ELAC2	9	12	8	10	9	9	7	8	8	8	9	11	8	9	8	5	8	10	2	8	9	10	6	7	10	7	10	13	9	13	10	12
ENSG00000006747	SCIN	1	0.7	0.4	0.7	2	0.1	3	13	19	0.9	13	2	2	0.1	24	0	3	0.2	0.2	15	2	10	0.4	0	3	27	0.5	0.1	16	3	0.6	3
ENSG00000006756	ARSD	4	5	13	5	7	3	2	11	13	9	5	24	9	2	27	9	12	3	5	5	12	10	6	0.3	5	10	6	5	14	3	17	3
ENSG00000006757	PNPLA4	4	10	9	3	3	1	5	5	5	5	4	13	3	8	15	5	5	4	3	2	7	4	5	9	6	3	5	3	3	3	14	3
